date,pressure_index,is_extreme
2017-05-28,58.07560137457045,False
2017-06-04,52.38095238095238,False
2017-06-11,49.83164983164983,False
2017-06-18,47.0,False
2017-06-25,41.25412541254125,False
2017-07-02,53.59477124183007,False
2017-07-09,47.57281553398059,False
2017-07-16,50.96153846153846,False
2017-07-23,48.25396825396825,False
2017-07-30,59.748427672955984,False
2017-08-06,58.56697819314642,False
2017-08-13,78.08641975308642,False
2017-08-20,70.64220183486238,False
2017-08-27,57.27272727272727,False
2017-09-03,50.450450450450454,False
2017-09-10,61.60714285714286,False
2017-09-17,60.17699115044248,False
2017-09-24,58.771929824561404,False
2017-10-01,60.57971014492754,False
2017-10-08,56.89655172413793,False
2017-10-15,60.96866096866097,False
2017-10-22,62.71186440677966,False
2017-10-29,66.38655462184873,False
2017-11-05,65.55555555555556,False
2017-11-12,73.82920110192838,False
2017-11-19,74.59016393442623,False
2017-11-26,67.20867208672087,False
2017-12-03,74.19354838709678,False
2017-12-10,66.13333333333334,False
2017-12-17,65.34391534391534,False
2017-12-24,68.76640419947506,False
2017-12-31,73.17708333333333,False
2018-01-07,65.89147286821705,False
2018-01-14,70.51282051282051,False
2018-01-21,74.04580152671755,False
2018-01-28,73.23232323232322,False
2018-02-04,92.4812030075188,True
2018-02-11,97.01492537313432,True
2018-02-18,92.34567901234567,True
2018-02-25,90.44117647058823,True
2018-03-04,91.48418491484186,True
2018-03-11,85.26570048309179,True
2018-03-18,88.96882494004797,True
2018-03-25,96.19047619047619,True
2018-04-01,92.43498817966902,True
2018-04-08,92.48826291079813,True
2018-04-15,91.60839160839161,True
2018-04-22,90.97222222222221,True
2018-04-29,88.04597701149424,True
2018-05-06,86.0730593607306,True
2018-05-13,79.81859410430839,False
2018-05-20,82.43243243243244,False
2018-05-27,80.08948545861297,False
2018-06-03,80.88888888888889,False
2018-06-10,76.37969094922738,False
2018-06-17,74.78070175438596,False
2018-06-24,83.00653594771241,False
2018-07-01,89.82683982683983,True
2018-07-08,82.1505376344086,False
2018-07-15,77.77777777777779,False
2018-07-22,79.40552016985139,False
2018-07-29,79.53586497890296,False
2018-08-05,74.42348008385744,False
2018-08-12,78.95833333333333,False
2018-08-19,75.98343685300206,False
2018-08-26,75.92592592592592,False
2018-09-02,79.34560327198363,False
2018-09-09,84.7560975609756,False
2018-09-16,76.16161616161617,False
2018-09-23,75.50200803212851,False
2018-09-30,77.64471057884232,False
2018-10-07,87.8968253968254,True
2018-10-14,94.67455621301775,True
2018-10-21,91.76470588235294,True
2018-10-28,92.39766081871345,True
2018-11-04,86.24031007751938,True
2018-11-11,83.8150289017341,False
2018-11-18,82.37547892720306,False
2018-11-25,80.76190476190476,False
2018-12-02,78.03030303030303,False
2018-12-09,83.80414312617702,False
2018-12-16,81.27340823970037,False
2018-12-23,74.11545623836126,False
2018-12-30,73.14814814814815,False
2019-01-06,74.95395948434623,False
2019-01-13,78.57142857142857,False
2019-01-20,79.78142076502732,False
2019-01-27,78.44202898550725,False
2019-02-03,78.1981981981982,False
2019-02-10,75.44802867383511,False
2019-02-17,76.11408199643493,False
2019-02-24,73.58156028368795,False
2019-03-03,72.83950617283949,False
2019-03-10,79.12280701754385,False
2019-03-17,71.02966841186736,False
2019-03-24,81.77083333333333,False
2019-03-31,72.36614853195164,False
2019-04-07,70.96219931271479,False
2019-04-14,69.23076923076923,False
2019-04-21,68.87755102040816,False
2019-04-28,70.21996615905245,False
2019-05-05,70.53872053872054,False
2019-05-12,79.89949748743719,False
2019-05-19,78.5,False
2019-05-26,74.7927031509121,False
2019-06-02,75.24752475247526,False
2019-06-09,72.41379310344828,False
2019-06-16,66.50326797385621,False
2019-06-23,70.73170731707317,False
2019-06-30,69.7411003236246,False
2019-07-07,65.21739130434783,False
2019-07-14,62.82051282051282,False
2019-07-21,65.07177033492823,False
2019-07-28,58.57142857142858,False
2019-08-04,72.82780410742497,False
2019-08-11,71.85534591194968,False
2019-08-18,70.57902973395932,False
2019-08-25,72.74143302180686,False
2019-09-01,72.4031007751938,False
2019-09-08,65.89506172839505,False
2019-09-15,60.82949308755761,False
2019-09-22,66.66666666666667,False
2019-09-29,68.18873668188736,False
2019-10-06,63.18181818181819,False
2019-10-13,62.44343891402715,False
2019-10-20,56.60660660660661,False
2019-10-27,54.40956651718983,False
2019-11-03,52.232142857142854,False
2019-11-10,51.7037037037037,False
2019-11-17,52.65486725663717,False
2019-11-24,54.62555066079295,False
2019-12-01,51.75438596491228,False
2019-12-08,60.4075691411936,False
2019-12-15,56.23188405797101,False
2019-12-22,56.854256854256846,False
2019-12-29,61.350574712643684,False
2020-01-05,63.23319027181689,False
2020-01-12,54.84330484330484,False
2020-01-19,52.76595744680851,False
2020-01-26,56.779661016949156,False
2020-02-02,61.88466947960618,False
2020-02-09,54.76190476190476,False
2020-02-16,52.71966527196653,False
2020-02-23,61.94444444444445,False
2020-03-01,55.739972337482705,False
2020-03-08,45.45454545454546,False
2020-03-15,38.408779149519894,False
2020-03-22,33.060109289617486,False
2020-03-29,32.92517006802721,False
2020-04-05,34.68834688346883,False
2020-04-12,36.57219973009447,False
2020-04-19,34.67741935483871,False
2020-04-26,34.53815261044176,False
2020-05-03,34.666666666666664,False
2020-05-10,34.6613545816733,False
2020-05-17,35.84656084656084,False
2020-05-24,36.62714097496707,False
2020-05-31,36.74540682414698,False
2020-06-07,37.12418300653595,False
2020-06-14,38.671875,False
2020-06-21,39.29961089494163,False
2020-06-28,38.50129198966408,False
2020-07-05,38.73873873873874,False
2020-07-12,38.333333333333336,False
2020-07-19,37.547892720306514,False
2020-07-26,37.786259541984734,False
2020-08-02,35.61470215462611,False
2020-08-09,35.47979797979798,False
2020-08-16,36.100628930817614,False
2020-08-23,36.71679197994987,False
2020-08-30,37.578027465667915,False
2020-09-06,39.05472636815921,False
2020-09-13,36.43122676579925,False
2020-09-20,37.1604938271605,False
2020-09-27,37.02337023370234,False
2020-10-04,35.906862745098046,False
2020-10-11,37.24053724053724,False
2020-10-18,38.80778588807786,False
2020-10-25,36.84848484848485,False
2020-11-01,36.95652173913043,False
2020-11-08,33.69434416365824,False
2020-11-15,34.1726618705036,False
2020-11-22,36.43966547192354,False
2020-11-29,37.61904761904762,False
2020-12-06,39.5017793594306,False
2020-12-13,41.371158392434985,False
2020-12-20,43.46289752650176,False
2020-12-27,42.01877934272301,False
2021-01-03,42.92397660818714,False
2021-01-10,46.96969696969697,False
2021-01-17,49.012775842044135,False
2021-01-24,46.75925925925927,False
2021-01-31,51.095732410611305,False
2021-02-07,49.88505747126436,False
2021-02-14,51.66093928980527,False
2021-02-21,53.31050228310502,False
2021-02-28,59.38566552901025,False
2021-03-07,59.750566893424036,False
2021-03-14,55.02824858757062,False
2021-03-21,52.13963963963963,False
2021-03-28,50.16835016835017,False
2021-04-04,48.65771812080536,False
2021-04-11,45.93088071348941,False
2021-04-18,48.555555555555564,False
2021-04-25,49.94462901439646,False
2021-05-02,51.434878587196465,False
2021-05-09,49.834983498349835,False
2021-05-16,52.63157894736842,False
2021-05-23,52.78688524590164,False
2021-05-30,51.19825708061003,False
2021-06-06,52.66015200868622,False
2021-06-13,51.839826839826834,False
2021-06-20,59.978425026968715,False
2021-06-27,53.548387096774185,False
2021-07-04,52.19721329046089,False
2021-07-11,55.23504273504273,False
2021-07-18,57.82747603833866,False
2021-07-25,56.58174097664543,False
2021-08-01,58.201058201058196,False
2021-08-08,52.320675105485236,False
2021-08-15,50.788643533123036,False
2021-08-22,52.515723270440255,False
2021-08-29,53.29153605015674,False
2021-09-05,53.4375,False
2021-09-12,59.50155763239875,False
2021-09-19,59.834368530020704,False
2021-09-26,56.5531475748194,False
2021-10-03,61.419753086419746,False
2021-10-10,59.48717948717948,False
2021-10-17,55.11247443762782,False
2021-10-24,54.230377166156984,False
2021-10-31,56.40243902439024,False
2021-11-07,55.72441742654508,False
2021-11-14,55.45454545454546,False
2021-11-21,58.91238670694864,False
2021-11-28,64.2570281124498,False
2021-12-05,63.66366366366366,False
2021-12-12,59.08183632734531,False
2021-12-19,59.800995024875625,False
2021-12-26,58.82936507936508,False
2022-01-02,55.687438180019775,False
2022-01-09,63.41222879684418,False
2022-01-16,66.4700098328417,False
2022-01-23,75.3921568627451,False
2022-01-30,74.78005865102638,False
2022-02-06,73.00194931773879,False
2022-02-13,79.10592808551992,False
2022-02-20,79.36046511627906,False
2022-02-27,77.87439613526571,False
2022-03-06,80.4431599229287,False
2022-03-13,80.88376560999039,False
2022-03-20,76.91570881226055,False
2022-03-27,75.16714422158549,False
2022-04-03,73.14285714285715,False
2022-04-10,75.78347578347578,False
2022-04-17,78.03030303030302,False
2022-04-24,82.34183191690273,False
2022-05-01,83.70998116760829,False
2022-05-08,83.38028169014085,False
2022-05-15,83.61423220973784,False
2022-05-22,83.8468720821662,False
2022-05-29,82.30912476722533,False
2022-06-05,82.54410399257198,False
2022-06-12,85.55555555555556,True
2022-06-19,87.6269621421976,True
2022-06-26,86.09576427255986,True
2022-07-03,85.76675849403124,True
2022-07-10,85.8058608058608,True
2022-07-17,88.31050228310501,True
2022-07-24,88.79781420765028,True
2022-07-31,86.0127157129882,True
2022-08-07,87.68115942028987,True
2022-08-14,85.72719060523939,True
2022-08-21,86.4864864864865,True
2022-08-28,92.09344115004494,True
2022-09-04,91.39784946236558,True
2022-09-11,89.00804289544236,True
2022-09-18,91.71122994652406,True
2022-09-25,93.5111111111111,True
2022-10-02,94.23758865248227,True
2022-10-09,95.66755083996463,True
2022-10-16,95.06172839506172,True
2022-10-23,93.75549692172383,True
2022-10-30,91.22807017543859,True
2022-11-06,90.72615923009624,True
2022-11-13,88.21989528795812,True
2022-11-20,87.5543951261967,True
2022-11-27,83.50694444444444,False
2022-12-04,82.5108225108225,False
2022-12-11,84.8013816925734,False
2022-12-18,85.61584840654609,True
2022-12-25,84.45017182130584,False
2023-01-01,86.203941730934,True
2023-01-08,83.24786324786325,False
2023-01-15,80.98891730605285,False
2023-01-22,83.33333333333333,False
2023-01-29,81.08566581849026,False
2023-02-05,78.84940778341793,False
2023-02-12,83.54430379746836,False
2023-02-19,82.57575757575758,False
2023-02-26,85.30646515533165,True
2023-03-05,80.82077051926298,False
2023-03-12,88.47117794486216,True
2023-03-19,83.41666666666667,False
2023-03-26,81.46300914380716,False
2023-04-02,79.6849087893864,False
2023-04-09,80.81058726220017,False
2023-04-16,79.20792079207921,False
2023-04-23,77.3662551440329,False
2023-04-30,74.95894909688013,False
2023-05-07,75.67567567567568,False
2023-05-14,74.4281045751634,False
2023-05-21,75.14262428687856,False
2023-05-28,77.47967479674797,False
2023-06-04,69.9918896999189,False
2023-06-11,67.79935275080906,False
2023-06-18,68.03874092009686,False
2023-06-25,66.18357487922705,False
2023-07-02,67.46987951807229,False
2023-07-09,71.6346153846154,False
2023-07-16,69.06474820143885,False
2023-07-23,70.89314194577354,False
2023-07-30,70.80350039777248,False
2023-08-06,79.92063492063492,False
2023-08-13,74.82185273159145,False
2023-08-20,79.93680884676145,False
2023-08-27,75.65011820330969,False
2023-09-03,70.9119496855346,False
2023-09-10,73.88235294117648,False
2023-09-17,74.02190923317683,False
2023-09-24,81.18657298985168,False
2023-10-01,82.16510903426791,False
2023-10-08,80.57498057498057,False
2023-10-15,84.26356589147287,False
2023-10-22,87.78035576179428,True
2023-10-29,86.18827160493828,True
2023-11-05,72.44033872209393,False
2023-11-12,69.73886328725038,False
2023-11-19,68.50574712643679,False
2023-11-26,64.44954128440367,False
2023-12-03,63.69183829138063,False
2023-12-10,61.719939117199395,False
2023-12-17,61.5793470007593,False
2023-12-24,64.16666666666667,False
2023-12-31,61.8291761148904,False
2024-01-07,65.83710407239819,False
2024-01-14,63.05492851768247,False
2024-01-21,64.7897897897898,False
2024-01-28,66.96629213483146,False
2024-02-04,66.74140508221227,False
2024-02-11,66.2938105891126,False
2024-02-18,70.53571428571429,False
2024-02-25,69.11655530809206,False
2024-03-03,67.33333333333333,False
2024-03-10,71.10125646711013,False
2024-03-17,72.1976401179941,False
2024-03-24,67.54966887417218,False
2024-03-31,67.54772393538913,False
2024-04-07,76.48351648351648,False
2024-04-14,79.89766081871345,False
2024-04-21,81.69219547775346,False
2024-04-28,74.235807860262,False
2024-05-05,68.11909949164851,False
2024-05-12,64.85507246376811,False
2024-05-19,63.70209689081707,False
2024-05-26,62.337662337662344,False
2024-06-02,65.65874730021598,False
2024-06-09,62.140804597701155,False
2024-06-16,65.23297491039426,False
2024-06-23,67.02432045779686,False
2024-06-30,64.73947180585297,False
2024-07-07,66.0968660968661,False
2024-07-14,64.2501776830135,False
2024-07-21,74.39716312056737,False
2024-07-28,72.04529370134466,False
2024-08-04,79.51977401129943,False
2024-08-11,77.51937984496124,False
2024-08-18,67.22925457102673,False
2024-08-25,68.63157894736842,False
2024-09-01,65.406162464986,False
2024-09-08,74.0041928721174,False
2024-09-15,65.89958158995816,False
2024-09-22,66.52748782185108,False
2024-09-29,65.06944444444444,False
2024-10-06,73.66597366597368,False
2024-10-13,75.44951590594745,False
2024-10-20,68.04692891649414,False
2024-10-27,72.86501377410467,False
2024-11-03,73.33333333333333,False
2024-11-10,61.38545953360767,False
2024-11-17,61.80698151950719,False
2024-11-24,62.704918032786885,False
2024-12-01,56.03271983640082,False
2024-12-08,52.72108843537415,False
2024-12-15,59.470468431771884,False
2024-12-22,67.6829268292683,False
2024-12-29,63.08316430020284,False
2025-01-05,66.32928475033738,False
2025-01-12,74.34343434343434,False
2025-01-19,68.14516129032258,False
2025-01-26,63.715627095908786,False
2025-02-02,66.06425702811245,False
2025-02-09,65.53106212424849,False
2025-02-16,59.93333333333334,False
2025-02-23,67.46506986027943,False
2025-03-02,69.05710491367863,False
2025-03-09,72.03445990722334,False
2025-03-16,70.03968253968254,False
2025-03-23,66.93069306930694,False
2025-03-30,71.47562582345192,False
2025-04-06,74.49046679815912,False
2025-04-13,74.80314960629921,False
2025-04-20,74.85265225933203,False
2025-04-27,70.65359477124183,False
2025-05-04,66.73189823874755,False
2025-05-11,67.64322916666667,False
2025-05-18,61.793372319688125,False
2025-05-25,68.5473411154345,False
2025-06-01,62.71844660194174,False
2025-06-08,61.49870801033592,False
2025-06-15,74.01676337846551,False
2025-06-22,73.93822393822394,False
2025-06-29,59.794476557482334,False
2025-07-06,61.53846153846154,False
2025-07-13,62.82789507357645,False
2025-07-20,61.68582375478926,False
2025-07-27,57.10643722115998,False
2025-08-03,66.66666666666667,False
2025-08-10,54.666666666666664,False
2025-08-17,53.86565272496832,False
2025-08-24,52.18216318785579,False
2025-08-31,55.05050505050505,False
2025-09-07,53.056080655324514,False
2025-09-14,52.012578616352194,False
2025-09-21,54.11173885750157,False
2025-09-28,55.45112781954888,False
2025-10-05,55.97248280175109,False
2025-10-12,63.0461922596754,False
2025-10-19,60.68535825545172,False
2025-10-26,55.28606965174129,False
2025-11-02,57.790192427063936,False
2025-11-09,59.66542750929367,False
2025-11-16,60.66790352504639,False
2025-11-23,64.50617283950616,False
2025-11-30,53.357979051139864,False
2025-12-07,51.53751537515375,False
2025-12-14,50.76734192756292,False
2025-12-21,47.79411764705882,False
2025-12-28,45.07645259938838,False
2026-01-04,47.19169719169719,False
2026-01-11,48.32419256550884,False
2026-01-18,52.79805352798053,False
2026-01-25,54.28051001821493,False
2026-02-01,60.909090909090914,False
2026-02-08,64.00483968542045,False
2026-02-15,63.94927536231884,False
2026-02-22,64.31585292344785,False
2026-03-01,65.16245487364621,False
2026-03-08,85.64564564564564,True
2026-03-15,85.25179856115108,True
2026-03-22,84.97905445840814,False
2026-03-29,87.33572281959378,True
2026-04-05,83.840190816935,False
2026-04-12,76.30952380952381,False
2026-04-19,71.95484254307785,False
2026-04-26,75.4604872251931,False
2026-05-03,72.48960190136661,False
2026-05-10,72.72727272727273,False
2026-05-17,75.4604872251931,False
2026-05-24,71.42008318478906,False
2026-05-31,65.89423648247178,False
2026-06-07,79.32263814616756,False
2026-06-14,72.19251336898397,False
2026-06-21,65.65656565656566,False
2026-06-28,64.70588235294117,False
2026-07-05,59.061200237670825,False
2026-07-12,58.169934640522875,False
2026-07-19,73.6779560308972,False
